Tiempo_s,X_Robot,Y_Robot,Angulo_Grados,Estado_Robot
0.032,-0.375,0.375,270.0,WP:0
0.064,-0.3749988273770648,0.3749356406816735,272.0876203739191,WP:0
0.096,-0.3749988273770648,0.3749356406816735,274.3144154394328,WP:0
0.128,-0.3749988273770648,0.3749356406816735,276.54121050494655,WP:0
0.16,-0.3749988273770648,0.3749356406816735,278.7680055704603,WP:0
0.192,-0.3749988273770648,0.3749356406816735,280.994800635974,WP:0
0.224,-0.3749988273770648,0.3749356406816735,283.22159570148773,WP:0
0.256,-0.3749988273770648,0.3749356406816735,285.44839076700146,WP:0
0.28800000000000003,-0.3749988273770648,0.3749356406816735,287.6751858325152,WP:0
0.32000000000000006,-0.3749988273770648,0.3749356406816735,289.9019808980289,WP:0
0.3520000000000001,-0.3749988273770648,0.3749356406816735,292.12877596354264,WP:0
0.3840000000000001,-0.3749988273770648,0.3749356406816735,294.35557102905636,WP:0
0.41600000000000015,-0.3749988273770648,0.3749356406816735,296.5823660945701,WP:0
0.4480000000000002,-0.3749988273770648,0.3749356406816735,298.8091611600838,WP:0
0.4800000000000002,-0.3749988273770648,0.3749356406816735,301.03595622559754,WP:0
0.5120000000000002,-0.3749988273770648,0.3749356406816735,303.2627512911113,WP:0
0.5440000000000003,-0.3749988273770648,0.3749356406816735,305.489546356625,WP:0
0.5760000000000003,-0.3749988273770648,0.3749356406816735,307.7163414221387,WP:0
0.6080000000000003,-0.3749988273770648,0.3749356406816735,309.94313648765245,WP:0
0.6400000000000003,-0.3749988273770648,0.3749356406816735,312.1699315531662,WP:0
0.6720000000000004,-0.3749988273770648,0.3749356406816735,314.3967266186799,WP:0
0.7040000000000004,-0.3749988273770648,0.3749356406816735,316.62352168419363,WP:0
0.7360000000000004,-0.3749988273770648,0.3749356406816735,318.85031674970736,WP:0
0.7680000000000005,-0.3749988273770648,0.3749356406816735,321.0771118152211,WP:0
0.8000000000000005,-0.3749988273770648,0.3749356406816735,323.3039068807348,WP:0
0.8320000000000005,-0.3749988273770648,0.3749356406816735,325.53070194624854,WP:0
0.8640000000000005,-0.3749988273770648,0.3749356406816735,327.75749701176227,WP:0
0.8960000000000006,-0.3749988273770648,0.3749356406816735,329.984292077276,WP:0
0.9280000000000006,-0.3749988273770648,0.3749356406816735,332.2110871427897,WP:0
0.9600000000000006,-0.3749988273770648,0.3749356406816735,334.43788220830345,WP:0
0.9920000000000007,-0.3749988273770648,0.3749356406816735,336.6646772738172,WP:0
1.0240000000000007,-0.3749988273770648,0.3749356406816735,338.8914723393309,WP:0
1.0560000000000007,-0.3749988273770648,0.3749356406816735,341.11826740484463,WP:0
1.0880000000000007,-0.3749988273770648,0.3749356406816735,343.34506247035836,WP:0
1.1200000000000008,-0.3749988273770648,0.3749356406816735,345.5718575358721,WP:0
1.1520000000000008,-0.3749988273770648,0.3749356406816735,347.7986526013858,WP:0
1.1840000000000008,-0.3749988273770648,0.3749356406816735,350.02544766689954,WP:0
1.2160000000000009,-0.3749988273770648,0.3749356406816735,352.25224273241327,WP:0
1.2480000000000009,-0.3733404855609831,0.3747100163801572,352.25224273241327,WP:0
1.280000000000001,-0.3716821437449013,0.3744843920786409,352.25224273241327,WP:0
1.312000000000001,-0.3701513666839028,0.37427612349262585,352.25224273241327,WP:0
1.344000000000001,-0.36849302486782104,0.37405049919110955,352.25224273241327,WP:0
1.376000000000001,-0.3668346830517393,0.37382487488959326,352.25224273241327,WP:0
1.408000000000001,-0.36517634123565756,0.37359925058807697,352.25224273241327,WP:0
1.440000000000001,-0.363582046460699,0.3733803676672268,352.11306804081863,WP:0
1.472000000000001,-0.3619877516857405,0.37316148474637667,352.25224273241327,WP:0
1.5040000000000011,-0.3603294098696587,0.3729358604448604,352.25224273241327,WP:0
1.5360000000000011,-0.35867106805357696,0.3727102361433441,352.25224273241327,WP:0
1.5680000000000012,-0.35701272623749525,0.3724846118418278,352.25224273241327,WP:0
1.6000000000000012,-0.3554184314625367,0.37226572892097765,352.11306804081863,WP:0
1.6320000000000012,-0.3538241366875782,0.3720468460001275,352.25224273241327,WP:0
1.6640000000000013,-0.3521657948714964,0.3718212216986112,352.25224273241327,WP:0
1.6960000000000013,-0.3505074530554147,0.3715955973970949,352.25224273241327,WP:0
1.7280000000000013,-0.3505074530554147,0.3715955973970949,354.479037797927,WP:0
1.7600000000000013,-0.3488415968686785,0.3714345785487798,354.479037797927,WP:0
1.7920000000000014,-0.34724000129540805,0.37127780743479366,354.33986310633236,WP:0
1.8240000000000014,-0.3456384057221376,0.3711210363208075,354.479037797927,WP:0
1.8560000000000014,-0.3439725495354014,0.3709600174724924,354.479037797927,WP:0
1.8880000000000015,-0.3423066933486652,0.3707989986241773,354.479037797927,WP:0
1.9200000000000015,-0.340640837161929,0.3706379797758622,354.479037797927,WP:0
1.9520000000000015,-0.33903924158865856,0.37048120866187606,354.33986310633236,WP:0
1.9840000000000015,-0.3374376460153881,0.3703244375478899,354.479037797927,WP:0
2.0160000000000013,-0.3358356743615401,0.3701715572588812,354.61821248952157,WP:0
2.0480000000000014,-0.3341694319658282,0.370014585340589,354.61821248952157,WP:0
2.0800000000000014,-0.3325031895701163,0.36985761342229684,354.61821248952157,WP:0
2.1120000000000014,-0.33096511966638226,0.36971271626695024,354.61821248952157,WP:0
2.1440000000000015,-0.32929887727067036,0.36955574434865807,354.61821248952157,WP:0
2.1760000000000015,-0.3276326348749585,0.3693987724303659,354.61821248952157,WP:0
2.2080000000000015,-0.3259663924792466,0.3692418005120737,354.61821248952157,WP:0
2.2400000000000015,-0.3243001500835347,0.36908482859378156,354.61821248952157,WP:0
2.2720000000000016,-0.3227620801798006,0.36893993143843495,354.61821248952157,WP:0
2.3040000000000016,-0.32109583778408873,0.3687829595201428,354.61821248952157,WP:0
2.3360000000000016,-0.31942959538837684,0.3686259876018506,354.61821248952157,WP:0
2.3680000000000017,-0.31776335299266495,0.36846901568355844,354.61821248952157,WP:0
2.4000000000000017,-0.3161613813388169,0.3683161353945497,354.479037797927,WP:0
2.4320000000000017,-0.31455940968496887,0.368163255105541,354.61821248952157,WP:0
2.4640000000000017,-0.312893167289257,0.3680062831872488,354.61821248952157,WP:0
2.4960000000000018,-0.3112269248935451,0.36784931126895665,354.61821248952157,WP:0
2.528000000000002,-0.3095606824978332,0.3676923393506645,354.61821248952157,WP:0
2.560000000000002,-0.3079587108439852,0.36753945906165575,354.479037797927,WP:0
2.592000000000002,-0.3063567391901372,0.367386578772647,354.61821248952157,WP:0
2.624000000000002,-0.3046904967944253,0.36722960685435485,354.61821248952157,WP:0
2.656000000000002,-0.3030242543987134,0.3670726349360627,354.61821248952157,WP:0
2.688000000000002,-0.3013580120030015,0.3669156630177705,354.61821248952157,WP:0
2.720000000000002,-0.2997560403491535,0.3667627827287618,354.47903779792694,WP:0
2.752000000000002,-0.2981540686953055,0.36660990243975305,354.61821248952157,WP:0
2.784000000000002,-0.2964878262995936,0.3664529305214609,354.61821248952157,WP:0
2.816000000000002,-0.2948215839038817,0.3662959586031687,354.61821248952157,WP:0
2.848000000000002,-0.2931553415081698,0.36613898668487654,354.61821248952157,WP:0
2.880000000000002,-0.2915533698543218,0.3659861063958678,354.479037797927,WP:0
2.912000000000002,-0.2915533698543218,0.3659861063958678,356.70583286344066,WP:0
2.944000000000002,-0.2899466677396527,0.36589558635820824,356.8450075550353,WP:0
2.976000000000002,-0.28827558443611784,0.3658034750285745,356.8450075550353,WP:0
3.0080000000000022,-0.28660450113258296,0.3657113636989408,356.8450075550353,WP:0
3.0400000000000023,-0.2849334178290481,0.3656192523693071,356.8450075550353,WP:0
3.0720000000000023,-0.283326715714379,0.3655287323316475,356.7058328634407,WP:0
3.1040000000000023,-0.28172001359970994,0.36543821229398793,356.8450075550353,WP:0
3.1360000000000023,-0.28004893029617506,0.3653461009643542,356.8450075550353,WP:0
3.1680000000000024,-0.2783778469926402,0.3652539896347205,356.8450075550353,WP:0
3.2000000000000024,-0.2767711448779711,0.3651634695970609,356.70583286344066,WP:0
3.2320000000000024,-0.27516444276330204,0.36507294955940134,356.8450075550353,WP:0
3.2640000000000025,-0.27349335945976716,0.3649808382297676,356.8450075550353,WP:0
3.2960000000000025,-0.2718222761562323,0.3648887269001339,356.8450075550353,WP:0
3.3280000000000025,-0.2701511928526974,0.3647966155705002,356.8450075550353,WP:0
3.3600000000000025,-0.26854449073802833,0.3647060955328406,356.7058328634407,WP:0
3.3920000000000026,-0.26693778862335926,0.36461557549518103,356.8450075550353,WP:0
3.4240000000000026,-0.2652667053198244,0.3645234641655473,356.8450075550353,WP:0
3.4560000000000026,-0.2635956220162895,0.3644313528359136,356.8450075550353,WP:0
3.4880000000000027,-0.2619245387127546,0.3643392415062799,356.8450075550353,WP:0
3.5200000000000027,-0.26031783659808555,0.3642487214686203,356.70583286344066,WP:0
3.5520000000000027,-0.2587111344834165,0.3641582014309607,356.8450075550353,WP:0
3.5840000000000027,-0.2570400511798816,0.364066090101327,356.8450075550353,WP:0
3.6160000000000028,-0.2553689678763467,0.3639739787716933,356.8450075550353,WP:0
3.648000000000003,-0.25369788457281184,0.3638818674420596,356.8450075550353,WP:0
3.680000000000003,-0.25209118245814277,0.3637913474044,356.7058328634407,WP:0
3.712000000000003,-0.2504844803434737,0.3637008273667404,356.8450075550353,WP:0
3.744000000000003,-0.2488133970399388,0.3636087160371067,356.8450075550353,WP:0
3.776000000000003,-0.24714231373640388,0.363516604707473,356.8450075550353,WP:0
3.808000000000003,-0.245471230432869,0.3634244933778393,356.8450075550353,WP:0
